bid_id,tender_id,vendor_id,bid_amount,submission_time,is_winner
BID002379,TEN0471,VEN0011,2184000,2024-05-03 17:17:47,False
BID002380,TEN0472,VEN0031,7726000,2024-04-05 13:56:42,False
BID002381,TEN0472,VEN0057,7197000,2024-04-05 10:39:51,True
BID002382,TEN0472,VEN0030,9441000,2024-04-27 00:00:00,False
BID002383,TEN0472,VEN0047,8192000,2024-04-14 12:11:45,False
BID002384,TEN0472,VEN0116,8029000,2024-04-20 14:02:10,False
BID002385,TEN0473,VEN0088,12990000,2021-02-23 10:31:28,False
BID002386,TEN0473,VEN0077,11399000,2021-02-24 11:34:29,True
BID002387,TEN0473,VEN0053,13192000,2021-03-20 17:49:04,False
BID002388,TEN0473,VEN0032,13898000,2021-02-22 16:16:54,False
BID002389,TEN0473,VEN0063,13675000,2021-02-20 11:54:22,False
BID002390,TEN0473,VEN0097,11621000,2021-02-14 11:06:18,False
BID002391,TEN0473,VEN0039,13858000,2021-03-07 16:09:35,False
BID002392,TEN0474,VEN0066,8515000,2024-11-20 13:10:15,False
BID002393,TEN0474,VEN0022,8748000,2024-11-23 16:31:13,False
BID002394,TEN0474,VEN0039,7344000,2024-12-05 09:20:18,True
BID002396,TEN0475,VEN0015,1628000,2023-04-12 11:59:08,True
BID002402,TEN0475,VEN0089,1228000,2023-04-22 13:05:49,False
BID002403,TEN0476,VEN0109,1062000,2021-11-21 09:15:01,False
BID002404,TEN0476,VEN0029,766000,2021-12-23 17:59:49,True
BID002405,TEN0477,VEN0010,12963000,2021-03-05 14:43:51,False
BID002406,TEN0477,VEN0069,14045000,2021-02-01 15:38:01,False
BID002407,TEN0477,VEN0072,13474000,2021-02-07 15:18:39,False
BID002408,TEN0477,VEN0033,14918000,2021-02-05 16:28:24,False
BID002409,TEN0477,VEN0018,11672000,2021-02-14 17:06:05,True
BID002410,TEN0477,VEN0087,13939000,2021-03-06 11:35:36,False
BID002411,TEN0478,VEN0063,14566000,2024-09-05 16:33:52,False
BID002412,TEN0478,VEN0094,14405000,2024-09-12 09:11:03,False
BID002413,TEN0478,VEN0088,12807000,2024-09-07 17:27:53,False
BID002414,TEN0478,VEN0111,11726000,2024-09-24 11:00:29,True
BID002415,TEN0478,VEN0077,15998000,2024-09-26 15:13:59,False
BID002416,TEN0478,VEN0009,12360000,2024-09-10 09:51:28,False
BID002417,TEN0479,VEN0036,15203000,2021-02-11 09:29:18,False
BID002418,TEN0479,VEN0056,18391000,2021-01-25 11:04:52,False
BID002419,TEN0479,VEN0007,13092000,2021-01-18 15:24:30,True
BID002420,TEN0480,VEN0067,1447000,2023-12-26 11:47:38,False
BID002421,TEN0480,VEN0024,1468000,2023-12-17 10:05:50,False
BID002422,TEN0480,VEN0095,1087000,2023-12-16 17:17:42,True
BID002423,TEN0480,VEN0090,1554000,2023-12-10 16:02:34,False
BID002424,TEN0480,VEN0019,1527000,2024-01-08 09:41:57,False
BID002425,TEN0480,VEN0093,1702000,2023-12-30 11:38:30,False
BID002426,TEN0480,VEN0064,1296000,2023-11-22 17:54:43,False
BID002427,TEN0480,VEN0038,1381000,2023-12-14 10:48:36,False
BID002428,TEN0481,VEN0074,9593000,2021-06-25 12:27:36,False
BID002429,TEN0481,VEN0041,10333000,2021-07-01 17:07:24,False
BID002430,TEN0481,VEN0100,8882000,2021-06-13 11:20:14,True
BID002431,TEN0481,VEN0023,9500000,2021-07-13 16:42:34,False
BID002432,TEN0481,VEN0033,10444000,2021-07-18 16:32:14,False
BID002433,TEN0481,VEN0056,10533000,2021-06-25 14:45:47,False
BID002434,TEN0481,VEN0018,10355000,2021-07-07 11:05:49,False
BID002435,TEN0482,VEN0100,4946000,2023-02-12 17:16:02,True
BID002436,TEN0482,VEN0033,5228000,2023-02-16 13:16:04,False
BID002437,TEN0482,VEN0074,6720000,2023-03-14 11:50:57,False
BID002438,TEN0482,VEN0104,5088000,2023-03-07 16:01:38,False
BID002439,TEN0482,VEN0023,5541000,2023-02-25 17:41:38,False
BID002440,TEN0482,VEN0010,5329000,2023-02-11 17:48:32,False
BID002441,TEN0482,VEN0052,6712000,2023-03-19 12:16:12,False
BID002442,TEN0483,VEN0040,1508000,2024-10-15 10:48:32,False
BID002443,TEN0483,VEN0016,1507000,2024-10-02 17:44:11,True
BID002444,TEN0484,VEN0086,189000,2024-11-06 15:18:48,False
BID002445,TEN0484,VEN0016,156000,2024-10-21 11:13:54,False
BID002446,TEN0484,VEN0112,141000,2024-11-08 10:26:33,True
BID002447,TEN0485,VEN0075,1312000,2024-04-06 15:58:51,False
BID002448,TEN0485,VEN0016,1069000,2024-03-26 13:59:03,True
BID002449,TEN0486,VEN0102,34050000,2023-11-26 17:49:25,False
BID002450,TEN0486,VEN0023,30220000,2023-11-21 14:14:21,False
BID002451,TEN0486,VEN0100,35320000,2023-12-12 17:08:19,False
BID002452,TEN0486,VEN0118,33833000,2023-12-09 12:31:07,False
BID002453,TEN0486,VEN0117,30597000,2023-11-20 10:35:35,False
BID002454,TEN0486,VEN0120,28420000,2023-11-18 14:00:55,True
BID002455,TEN0487,VEN0034,6577000,2021-05-18 16:51:36,True
BID002456,TEN0487,VEN0065,6889000,2021-04-27 11:27:32,False
BID002457,TEN0488,VEN0113,6912000,2023-04-19 14:55:00,True
BID002458,TEN0488,VEN0073,8930000,2023-04-28 15:48:47,False
BID002459,TEN0488,VEN0034,8388000,2023-04-19 12:17:53,False
BID002460,TEN0488,VEN0011,7125000,2023-04-28 13:09:05,False
BID002461,TEN0488,VEN0020,7084000,2023-05-21 16:04:33,False
BID002462,TEN0489,VEN0113,2722000,2021-05-04 14:33:00,False
BID002463,TEN0489,VEN0020,1917000,2021-05-06 12:23:25,True
BID002464,TEN0490,VEN0079,3647000,2024-03-25 12:06:13,True
BID002465,TEN0490,VEN0021,3637000,2024-04-26 17:49:02,False
BID002466,TEN0491,VEN0046,6000000,2023-05-07 10:32:50,False
BID002467,TEN0491,VEN0064,6848000,2023-05-05 10:33:33,False
BID002468,TEN0491,VEN0019,5234000,2023-04-20 13:11:40,False
BID002469,TEN0491,VEN0084,5031000,2023-04-21 17:39:00,True
BID002470,TEN0491,VEN0103,5890000,2023-04-20 12:19:50,False
BID002471,TEN0492,VEN0058,25994000,2022-01-21 10:06:50,False
BID002472,TEN0492,VEN0117,23045000,2022-02-10 12:33:03,True
BID002473,TEN0492,VEN0072,26275000,2022-02-20 10:10:13,False
BID002474,TEN0492,VEN0100,34443000,2022-01-27 14:52:03,False
BID002475,TEN0493,VEN0003,662000,2021-04-28 14:26:43,False
BID002476,TEN0493,VEN0025,700000,2021-04-28 13:18:20,False
BID002477,TEN0493,VEN0080,675000,2021-06-01 13:54:12,False
BID002478,TEN0493,VEN0071,731000,2021-05-27 17:14:56,False
BID002479,TEN0493,VEN0014,647000,2021-04-25 16:01:21,False
BID002480,TEN0493,VEN0110,803000,2021-05-10 15:06:46,False
BID002481,TEN0493,VEN0105,638000,2021-05-29 17:34:49,True
BID002482,TEN0494,VEN0071,296000,2023-12-01 12:17:40,False
BID002483,TEN0494,VEN0062,257000,2023-11-03 14:38:48,False
BID002484,TEN0494,VEN0086,294000,2023-11-27 12:45:56,False
BID002485,TEN0494,VEN0075,252000,2023-12-05 17:31:15,True
BID002486,TEN0495,VEN0023,53345000,2024-10-21 12:19:34,False
BID002487,TEN0495,VEN0036,49414000,2024-10-21 09:09:57,True
BID002488,TEN0495,VEN0100,51418000,2024-10-22 09:33:19,False
BID002489,TEN0495,VEN0102,50683000,2024-10-13 15:12:07,False
BID002490,TEN0496,VEN0005,1310000,2024-12-30 15:30:35,True
BID002491,TEN0496,VEN0020,1574000,2025-01-18 17:58:13,False
BID002492,TEN0496,VEN0115,2096000,2024-12-30 13:50:56,False
BID002493,TEN0496,VEN0030,1977000,2025-01-05 15:43:00,False
BID002494,TEN0496,VEN0113,2102000,2025-01-27 10:45:58,False
BID002495,TEN0496,VEN0027,1399000,2025-01-06 14:30:12,False
BID002496,TEN0497,VEN0055,2789000,2022-11-11 09:35:15,False
BID002497,TEN0497,VEN0073,2420000,2022-11-07 14:35:56,False
BID002498,TEN0497,VEN0065,1989000,2022-11-07 17:20:47,True
BID002499,TEN0498,VEN0049,1166000,2023-04-27 09:16:37,False
BID002500,TEN0498,VEN0059,1052000,2023-04-15 13:32:04,False
BID002501,TEN0498,VEN0080,1381000,2023-05-12 11:16:22,False
BID002502,TEN0498,VEN0071,1435000,2023-04-21 16:26:04,False
BID002503,TEN0498,VEN0075,993000,2023-05-01 17:40:22,True
BID002504,TEN0499,VEN0022,6672000,2022-03-05 13:43:29,False
BID002505,TEN0499,VEN0119,7662000,2022-02-22 15:52:40,False
BID002506,TEN0499,VEN0063,5815000,2022-02-26 09:40:34,True
BID002507,TEN0499,VEN0088,5925000,2022-03-14 16:39:49,False
BID002508,TEN0499,VEN0094,6684000,2022-03-07 15:47:54,False
BID002509,TEN0499,VEN0068,6025000,2022-02-13 12:39:40,False
BID002510,TEN0500,VEN0009,11463000,2022-04-05 09:05:44,False
BID002511,TEN0500,VEN0066,7892000,2022-03-12 10:49:07,True
BID002512,TEN0500,VEN0096,10952000,2022-03-18 11:29:09,False
BID002513,TEN0500,VEN0119,11635000,2022-03-11 15:53:25,False
BID002514,TEN0500,VEN0053,12297000,2022-04-02 09:15:22,False
BID002515,TEN0500,VEN0068,9435000,2022-03-19 13:38:27,False
